,loss,cwe_loss,gob_loss,cwe_sparse_categorical_accuracy,gob_accuracy,val_loss,val_cwe_loss,val_gob_loss,val_cwe_sparse_categorical_accuracy,val_gob_accuracy
62,0.6851762533187866,0.5013644099235535,0.6851762533187866,0.9948813319206238,0.5625872611999512,0.6859595775604248,0.5002754330635071,0.6859595775604248,0.9881548881530762,0.5589977502822876
63,0.6853502988815308,0.5030550360679626,0.6853502988815308,0.9881340265274048,0.5625872611999512,0.685950517654419,0.517130970954895,0.685950517654419,0.9881548881530762,0.5589977502822876
64,0.6851134896278381,0.5057187080383301,0.6851134896278381,0.9881340265274048,0.5625872611999512,0.6859508752822876,0.5151134729385376,0.6859508752822876,0.9881548881530762,0.5589977502822876
65,0.6851961016654968,0.5094444155693054,0.6851961016654968,0.9881340265274048,0.5625872611999512,0.685947060585022,0.5223379731178284,0.685947060585022,0.9881548881530762,0.5589977502822876
66,0.6851769089698792,0.5124967694282532,0.6851769089698792,0.9881340265274048,0.5625872611999512,0.6859550476074219,0.5182827711105347,0.6859550476074219,0.9881548881530762,0.5589977502822876
67,0.6852461695671082,0.5152446627616882,0.6852461695671082,0.9881340265274048,0.5625872611999512,0.6859503388404846,0.5204896926879883,0.6859503388404846,0.9881548881530762,0.5589977502822876
68,0.6852783560752869,0.5121409893035889,0.6852783560752869,0.9948813319206238,0.5625872611999512,0.6859474778175354,0.513666570186615,0.6859474778175354,1.0,0.5589977502822876
69,0.6852247714996338,0.522554337978363,0.6852247714996338,0.9969753623008728,0.5625872611999512,0.6859555840492249,0.5225991010665894,0.6859555840492249,0.9881548881530762,0.5589977502822876
70,0.6851457357406616,0.5263308882713318,0.6851457357406616,0.9958119988441467,0.5625872611999512,0.6859522461891174,0.5308479070663452,0.6859522461891174,1.0,0.5589977502822876
71,0.685151219367981,0.5224730372428894,0.685151219367981,0.9997673630714417,0.5625872611999512,0.6859650015830994,0.5416995882987976,0.6859650015830994,1.0,0.5589977502822876
72,0.6852303147315979,0.5315298438072205,0.6852303147315979,1.0,0.5625872611999512,0.6859559416770935,0.5431711673736572,0.6859559416770935,1.0,0.5589977502822876
73,0.68523108959198,0.5298198461532593,0.68523108959198,1.0,0.5625872611999512,0.6859455704689026,0.535823404788971,0.6859455704689026,1.0,0.5589977502822876
74,0.6851636171340942,0.5377619862556458,0.6851636171340942,1.0,0.5625872611999512,0.6859526038169861,0.5490689873695374,0.6859526038169861,1.0,0.5589977502822876
75,0.6851301789283752,0.5380778908729553,0.6851301789283752,1.0,0.5625872611999512,0.6859643459320068,0.5309805870056152,0.6859643459320068,1.0,0.5589977502822876
76,0.685162365436554,0.5484289526939392,0.685162365436554,1.0,0.5625872611999512,0.685962975025177,0.5578904747962952,0.685962975025177,1.0,0.5589977502822876
77,0.6852145195007324,0.548295259475708,0.6852145195007324,0.9988366961479187,0.5625872611999512,0.6859524250030518,0.5600151419639587,0.6859524250030518,1.0,0.5589977502822876
78,0.6852009892463684,0.5487605929374695,0.6852009892463684,1.0,0.5625872611999512,0.6859442591667175,0.5558763146400452,0.6859442591667175,1.0,0.5589977502822876
79,0.6851774454116821,0.5476593375205994,0.6851774454116821,1.0,0.5625872611999512,0.6859461665153503,0.5429967045783997,0.6859461665153503,1.0,0.5589977502822876
